zip_code,state,county,lat,lon,city,population,median_income,median_age,housing_units,density,pop_color,income_color,age_color,housing_color,density_color
19060,PA,Bucks,39.852,-75.5007,Garnet Valley,22300.0,94065.0,43.0,5782.0,724.0,#7cb4d2,#00a400,#ffa200,#ff8e6c,#dc9fdc
19061,PA,Bucks,39.8295,-75.4354,Marcus Hook,55396.0,66276.0,36.0,22507.0,58969.0,#0e64a5,#00d200,#ffba00,#ff1711,#823282
19063,PA,Bucks,39.9188,-75.3991,Media,23203.0,82027.0,42.0,5097.0,1583.0,#79b2d1,#00b800,#ffa500,#ff9370,#da9dda
19064,PA,Bucks,39.9296,-75.3338,Springfield,34843.0,71160.0,34.0,15669.0,19601.0,#5296c1,#00ca00,#ffc100,#ff4837,#be7bbe
19065,PA,Bucks,39.9211,-75.3861,Media,17126.0,89863.0,41.0,8267.0,1375.0,#8dc1d9,#00ab00,#ffa900,#ff7d5f,#db9ddb
19066,PA,Bucks,40.003,-75.2503,Merion Station,22396.0,96826.0,40.0,7621.0,1602.0,#7cb4d2,#00a000,#ffac00,#ff8162,#da9dda
19067,PA,Bucks,40.2084,-74.8291,Morrisville,28449.0,59125.0,34.0,12930.0,8051.0,#68a5ca,#00dd00,#ffc100,#ff5b45,#d091d0
19070,PA,Bucks,39.9063,-75.3238,Morton,35761.0,40597.0,37.0,14046.0,13355.0,#4f94c0,#00fc00,#ffb600,#ff533f,#c887c8
19072,PA,Bucks,40.0177,-75.2594,Narberth,14857.0,108152.0,40.0,8768.0,1008.0,#95c6dc,#008d00,#ffac00,#ff795c,#db9edb
19073,PA,Bucks,39.9863,-75.407,Newtown Square,27031.0,44142.0,37.0,11302.0,20154.0,#6ca9cc,#00f600,#ffb600,#ff674e,#be7abe
19074,PA,Bucks,39.887,-75.2972,Norwood,13668.0,93085.0,41.0,6852.0,770.0,#99c9de,#00a600,#ffa900,#ff8767,#dc9edc
19075,PA,Bucks,40.1132,-75.1869,Oreland,14162.0,87095.0,45.0,6584.0,809.0,#97c8dd,#00b000,#ff9b00,#ff8968,#dc9edc
19076,PA,Bucks,39.8857,-75.3082,Prospect Park,26472.0,42249.0,37.0,11449.0,10300.0,#6eaacc,#00f900,#ffb600,#ff664d,#cd8dcd
19078,PA,Bucks,39.8784,-75.3215,Ridley Park,15938.0,82276.0,43.0,6628.0,1176.0,#91c4da,#00b800,#ffa200,#ff8868,#db9edb
19079,PA,Bucks,39.9035,-75.2695,Sharon Hill,36351.0,53282.0,34.0,14531.0,9636.0,#4d92bf,#00e700,#ffc100,#ff503d,#ce8ece
19080,PA,Bucks,40.044,-75.3877,Wayne,18822.0,104378.0,39.0,5679.0,1586.0,#88bdd7,#009400,#ffaf00,#ff8f6d,#da9dda
19081,PA,Bucks,39.8967,-75.3474,Swarthmore,14205.0,102179.0,45.0,5553.0,852.0,#97c8dd,#009700,#ff9b00,#ff906e,#dc9edc
19082,PA,Bucks,39.9579,-75.2681,Upper Darby,42264.0,48412.0,38.0,17260.0,9770.0,#3a84b7,#00ef00,#ffb300,#ff3c2e,#ce8ece
19083,PA,Bucks,39.9774,-75.3106,Havertown,13426.0,92090.0,42.0,5467.0,1550.0,#9acade,#00a800,#ffa500,#ff916e,#da9dda
19085,PA,Bucks,40.0399,-75.3459,Villanova,29002.0,67304.0,35.0,11818.0,8434.0,#66a4c9,#00d000,#ffbd00,#ff634b,#d090d0
19086,PA,Bucks,39.8871,-75.3721,Wallingford,18948.0,85686.0,40.0,7560.0,1022.0,#87bcd6,#00b200,#ffac00,#ff8263,#db9edb
19087,PA,Bucks,40.0612,-75.3999,Wayne,18081.0,105745.0,44.0,6683.0,1223.0,#8abed8,#009100,#ff9e00,#ff8867,#db9edb
19088,PA,Bucks,39.934,-75.406,Wayne,22493.0,72228.0,36.0,10098.0,13096.0,#7bb4d2,#00c800,#ffba00,#ff6f55,#c987c9
19089,PA,Bucks,40.044,-75.3877,Wayne,22051.0,91161.0,39.0,7746.0,1295.0,#7db5d2,#00a900,#ffaf00,#ff8062,#db9ddb
19090,PA,Bucks,40.1567,-75.1269,Willow Grove,18672.0,107604.0,44.0,4930.0,737.0,#88bdd7,#008e00,#ff9e00,#ff9471,#dc9fdc
19091,PA,Bucks,39.934,-75.406,Media,24816.0,67492.0,34.0,10834.0,8962.0,#74aecf,#00d000,#ffc100,#ff6a51,#cf8fcf
19092,PA,Bucks,40.0018,-75.1179,Philadelphia,22758.0,88918.0,39.0,5341.0,1103.0,#7bb3d1,#00ad00,#ffaf00,#ff916f,#db9edb
19093,PA,Bucks,40.0018,-75.1179,Philadelphia,17855.0,89551.0,44.0,4978.0,994.0,#8bbfd8,#00ac00,#ff9e00,#ff9471,#db9edb
19094,PA,Bucks,39.876,-75.3463,Woodlyn,44957.0,43827.0,34.0,17553.0,11464.0,#317db3,#00f600,#ffc100,#ff3a2c,#cb8acb
19095,PA,Bucks,40.0867,-75.1524,Wyncote,14322.0,86885.0,40.0,6747.0,1216.0,#97c8dd,#00b000,#ffac00,#ff8767,#db9edb
19096,PA,Bucks,40.0,-75.276,Wynnewood,20974.0,102839.0,41.0,7584.0,1606.0,#81b7d4,#009600,#ffa900,#ff8163,#da9dda
19098,PA,Bucks,39.8954,-75.3107,Holmes,18859.0,94926.0,43.0,5983.0,1201.0,#88bdd7,#00a300,#ffa200,#ff8d6b,#db9edb
19099,PA,Bucks,39.9523,-75.1638,Philadelphia,21233.0,83625.0,42.0,8177.0,1330.0,#80b7d3,#00b500,#ffa500,#ff7d5f,#db9ddb
19301,PA,Chester,40.0426,-75.4827,Paoli,13088.0,117007.0,41.0,7655.0,1055.0,#9bcbde,#007f00,#ffa900,#ff8162,#db9edb
19310,PA,Chester,39.9458,-75.9703,Atglen,28865.0,131882.0,39.0,11884.0,2811.0,#66a4c9,#006700,#ffaf00,#ff634b,#d89bd8
19311,PA,Chester,39.8219,-75.7687,Avondale,17266.0,91521.0,42.0,5536.0,718.0,#8dc0d9,#00a900,#ffa500,#ff906e,#dc9fdc
19312,PA,Chester,40.0412,-75.4475,Berwyn,12688.0,99821.0,39.0,8158.0,907.0,#9cccdf,#009b00,#ffaf00,#ff7d5f,#db9edb
19316,PA,Chester,40.055,-75.8378,Brandamore,15808.0,96044.0,44.0,8273.0,615.0,#92c4db,#00a100,#ff9e00,#ff7c5f,#dc9fdc
19317,PA,Chester,39.8648,-75.5885,Chadds Ford,18423.0,95809.0,38.0,5242.0,692.0,#89bed7,#00a200,#ffb300,#ff926f,#dc9fdc
19318,PA,Chester,39.8524,-75.8118,Chatham,36315.0,109395.0,44.0,14704.0,6635.0,#4e92bf,#008b00,#ff9e00,#ff4f3c,#d393d3
19319,PA,Chester,39.9209,-75.5222,Cheyney,16967.0,96570.0,42.0,4827.0,1201.0,#8ec1d9,#00a000,#ffa500,#ff9572,#db9edb
19320,PA,Chester,39.9843,-75.8253,Coatesville,11730.0,95370.0,40.0,5491.0,820.0,#9fcee0,#00a200,#ffac00,#ff906e,#dc9edc
19330,PA,Chester,39.8757,-75.9214,Cochranville,26927.0,87452.0,44.0,10366.0,3281.0,#6da9cc,#00af00,#ff9e00,#ff6e53,#d89ad8
19331,PA,Chester,39.8823,-75.5165,Concordville,16424.0,109942.0,41.0,6736.0,544.0,#90c2da,#008b00,#ffa900,#ff8767,#dc9fdc
19333,PA,Chester,40.0452,-75.4227,Devon,14191.0,99722.0,43.0,7480.0,938.0,#97c8dd,#009b00,#ffa200,#ff8263,#db9edb
19335,PA,Chester,40.0161,-75.7183,Downingtown,19296.0,94134.0,44.0,5399.0,913.0,#86bcd6,#00a400,#ff9e00,#ff916e,#db9edb
19339,PA,Chester,39.934,-75.406,Concordville,13189.0,103270.0,43.0,6458.0,1058.0,#9acade,#009500,#ffa200,#ff8969,#db9edb
19340,PA,Chester,39.8851,-75.5202,Concordville,18720.0,116695.0,40.0,6520.0,650.0,#88bdd7,#008000,#ffac00,#ff8968,#dc9fdc
19341,PA,Chester,40.0468,-75.6432,Exton,17511.0,108993.0,38.0,5483.0,843.0,#8cc0d8,#008c00,#ffb300,#ff906e,#dc9edc
19342,PA,Chester,39.9015,-75.5049,Glen Mills,16708.0,85485.0,42.0,6025.0,2537.0,#8fc2d9,#00b200,#ffa500,#ff8d6b,#d99bd9
19343,PA,Chester,40.0846,-75.7711,Glenmoore,19269.0,106498.0,44.0,5019.0,579.0,#86bcd6,#009000,#ff9e00,#ff9471,#dc9fdc
19344,PA,Chester,40.0832,-75.8843,Honey Brook,16375.0,109256.0,43.0,8290.0,1019.0,#90c3da,#008c00,#ffa200,#ff7c5f,#db9edb
19345,PA,Chester,39.8478,-75.7193,Immaculata,17147.0,115065.0,39.0,4984.0,946.0,#8dc1d9,#008200,#ffaf00,#ff9471,#db9edb
19346,PA,Chester,39.8087,-75.878,Kelton,41086.0,100552.0,45.0,16189.0,12648.0,#3e87b9,#009a00,#ff9b00,#ff4434,#c988c9
19347,PA,Chester,39.749,-75.8241,Kemblesville,14443.0,111452.0,38.0,6608.0,1064.0,#96c7dc,#008800,#ffb300,#ff8868,#db9edb
19348,PA,Chester,39.855,-75.7,Kennett Square,17862.0,110360.0,41.0,4916.0,1232.0,#8bbfd8,#008a00,#ffa900,#ff9471,#db9edb
19350,PA,Chester,39.7696,-75.7807,Landenberg,15557.0,88893.0,38.0,5411.0,6635.0,#93c5db,#00ad00,#ffb300,#ff916e,#d393d3
19351,PA,Chester,39.7226,-75.8749,Lewisville,12155.0,115340.0,43.0,7067.0,1061.0,#9ecde0,#008200,#ffa200,#ff8565,#db9edb
19352,PA,Chester,39.7787,-75.8876,Lincoln University,18605.0,108566.0,43.0,5099.0,557.0,#88bdd7,#008d00,#ffa200,#ff9370,#dc9fdc
19353,PA,Chester,40.0132,-75.499,Lionville,18046.0,113685.0,42.0,7681.0,1178.0,#8abfd8,#008400,#ffa500,#ff8162,#db9edb
19354,PA,Chester,40.0582,-75.7433,Lyndell,19761.0,113635.0,41.0,6978.0,1673.0,#85bad5,#008500,#ffa900,#ff8666,#da9dda
19355,PA,Chester,40.0468,-75.531,Malvern,19528.0,93745.0,44.0,6960.0,1089.0,#85bbd6,#00a500,#ff9e00,#ff8666,#db9edb
19357,PA,Chester,39.854,-75.6413,Mendenhall,17244.0,90395.0,43.0,6606.0,826.0,#8dc0d9,#00aa00,#ffa200,#ff8868,#dc9edc
19358,PA,Chester,39.9621,-75.8025,Modena,22166.0,113115.0,43.0,8329.0,4411.0,#7db5d2,#008500,#ffa200,#ff7c5e,#d698d6
19360,PA,Chester,39.7261,-75.7857,New London,12564.0,111048.0,43.0,7693.0,582.0,#9cccdf,#008900,#ffa200,#ff8162,#dc9fdc
19362,PA,Chester,39.7441,-76.0356,Nottingham,39509.0,95878.0,40.0,14877.0,4107.0,#438bbb,#00a100,#ffac00,#ff4d3b,#d698d6
19363,PA,Chester,39.7827,-75.9815,Oxford,17269.0,118815.0,42.0,6965.0,964.0,#8dc0d9,#007c00,#ffa500,#ff8666,#db9edb
19365,PA,Chester,39.9654,-75.926,Parkesburg,20665.0,99614.0,38.0,5229.0,1080.0,#82b8d4,#009b00,#ffb300,#ff926f,#db9edb
19366,PA,Chester,39.9004,-75.6258,Pocopson,17808.0,111304.0,40.0,6254.0,3167.0,#8bbfd8,#008800,#ffac00,#ff8b6a,#d89ad8
19367,PA,Chester,39.9643,-75.8866,Pomeroy,11432.0,108352.0,39.0,7039.0,1162.0,#a0cfe1,#008d00,#ffaf00,#ff8566,#db9edb
19369,PA,Chester,39.9903,-75.8936,Sadsburyville,11853.0,98063.0,40.0,7718.0,1048.0,#9fcee0,#009e00,#ffac00,#ff8062,#db9edb
19371,PA,Chester,40.0995,-75.8791,Suplee,12842.0,91049.0,40.0,5823.0,589.0,#9ccbdf,#00a900,#ffac00,#ff8e6c,#dc9fdc
19372,PA,Chester,39.9984,-75.759,Thorndale,12755.0,103824.0,38.0,7859.0,554.0,#9ccbdf,#009500,#ffb300,#ff7f61,#dc9fdc
19373,PA,Chester,39.9041,-75.5313,Thornton,11962.0,116225.0,40.0,8399.0,914.0,#9ecde0,#008000,#ffac00,#ff7c5e,#db9edb
19374,PA,Chester,39.8315,-75.7574,Toughkenamon,34203.0,128410.0,45.0,11802.0,3397.0,#5597c2,#006c00,#ff9b00,#ff634c,#d89ad8
19375,PA,Chester,39.8954,-75.7344,Unionville,16348.0,93340.0,44.0,7837.0,719.0,#90c3da,#00a600,#ff9e00,#ff8061,#dc9fdc
19376,PA,Chester,39.9832,-75.7481,Wagontown,15788.0,96063.0,44.0,4587.0,1165.0,#92c4db,#00a100,#ff9e00,#ff9773,#db9edb
19380,PA,Chester,39.9845,-75.5962,West Chester,15607.0,103976.0,44.0,6119.0,870.0,#92c4db,#009400,#ff9e00,#ff8c6b,#db9edb
19381,PA,Chester,39.961,-75.608,West Chester,13909.0,106528.0,40.0,4640.0,719.0,#98c9dd,#009000,#ffac00,#ff9673,#dc9fdc
19382,PA,Chester,39.9441,-75.5882,West Chester,18935.0,115510.0,43.0,7490.0,4299.0,#87bcd6,#008200,#ffa200,#ff8263,#d698d6
19383,PA,Chester,39.961,-75.608,West Chester,14564.0,103336.0,40.0,7098.0,1188.0,#96c7dc,#009500,#ffac00,#ff8565,#db9edb
19390,PA,Chester,39.8253,-75.8374,West Grove,34151.0,128269.0,42.0,14139.0,3547.0,#5598c2,#006d00,#ffa500,#ff533f,#d799d7
19395,PA,Chester,39.9328,-75.5448,Westtown,12883.0,101255.0,38.0,4584.0,838.0,#9bcbdf,#009900,#ffb300,#ff9773,#dc9edc
19397,PA,Chester,39.9832,-75.7481,Southeastern,20016.0,105425.0,44.0,5025.0,1179.0,#84bad5,#009200,#ff9e00,#ff9470,#db9edb
19398,PA,Chester,39.9832,-75.7481,Southeastern,33383.0,86944.0,45.0,12066.0,3273.0,#5799c3,#00b000,#ff9b00,#ff614a,#d89ad8
19399,PA,Chester,39.9832,-75.7481,Southeastern,16615.0,94226.0,42.0,8438.0,1168.0,#8fc2da,#00a400,#ffa500,#ff7b5e,#db9edb
19401,PA,Chester,40.1245,-75.3304,Norristown,20207.0,89322.0,38.0,5373.0,1230.0,#83b9d5,#00ac00,#ffb300,#ff916f,#db9edb
19403,PA,Chester,40.1496,-75.3796,Norristown,14532.0,103322.0,39.0,6166.0,745.0,#96c7dc,#009500,#ffaf00,#ff8c6a,#dc9fdc
19404,PA,Chester,40.2119,-75.3559,Norristown,13355.0,99706.0,44.0,5884.0,1076.0,#9acade,#009b00,#ff9e00,#ff8e6c,#db9edb
19405,PA,Chester,40.103,-75.3402,Bridgeport,20748.0,117501.0,43.0,7407.0,713.0,#81b8d4,#007e00,#ffa200,#ff8364,#dc9fdc
19406,PA,Chester,40.0956,-75.3737,King Of Prussia,13604.0,114069.0,40.0,7790.0,577.0,#99c9de,#008400,#ffac00,#ff8061,#dc9fdc
19407,PA,Chester,40.2119,-75.3559,Audubon,20087.0,113324.0,41.0,8100.0,1138.0,#83bad5,#008500,#ffa900,#ff7e60,#db9edb
19408,PA,Chester,40.1566,-75.4131,Eagleville,20319.0,115516.0,41.0,8107.0,605.0,#83b9d5,#008100,#ffa900,#ff7e60,#dc9fdc
19409,PA,Chester,40.1579,-75.3871,Fairview Village,13794.0,90462.0,41.0,4978.0,1103.0,#98c9dd,#00aa00,#ffa900,#ff9471,#db9edb
19415,PA,Chester,40.1572,-75.406,Eagleville,19549.0,119952.0,40.0,5406.0,651.0,#85bbd6,#007a00,#ffac00,#ff916e,#dc9fdc
19421,PA,Chester,39.9832,-75.7481,Birchrunville,12604.0,101569.0,38.0,8005.0,954.0,#9cccdf,#009800,#ffb300,#ff7e60,#db9edb
19422,PA,Chester,40.1576,-75.2799,Blue Bell,35620.0,83068.0,41.0,13051.0,3735.0,#5094c0,#00b600,#ffa900,#ff5a45,#d799d7
19423,PA,Chester,40.2174,-75.365,Cedars,16225.0,116903.0,44.0,7333.0,1141.0,#90c3da,#007f00,#ff9e00,#ff8364,#db9edb
19424,PA,Chester,40.1523,-75.2663,Blue Bell,11597.0,118725.0,44.0,7506.0,660.0,#a0cee0,#007c00,#ff9e00,#ff8263,#dc9fdc
19425,PA,Chester,40.0978,-75.6398,Chester Springs,16526.0,100683.0,39.0,8114.0,723.0,#8fc2da,#009a00,#ffaf00,#ff7e60,#dc9fdc
19426,PA,Chester,40.1913,-75.4373,Collegeville,26390.0,104218.0,39.0,10761.0,2433.0,#6faacc,#009400,#ffaf00,#ff6b51,#d99bd9
19428,PA,Chester,40.0825,-75.3044,Conshohocken,19899.0,105433.0,38.0,5236.0,568.0,#84bad5,#009200,#ffb300,#ff926f,#dc9fdc
19429,PA,Chester,40.0793,-75.3016,Conshohocken,15306.0,116082.0,38.0,6159.0,639.0,#93c5db,#008100,#ffb300,#ff8c6a,#dc9fdc
19430,PA,Chester,40.1851,-75.42,Creamery,43182.0,129189.0,43.0,16584.0,6279.0,#3782b6,#006b00,#ffa200,#ff4132,#d394d3
19432,PA,Chester,40.0796,-75.56,Devault,12154.0,102697.0,43.0,7624.0,558.0,#9ecde0,#009600,#ffa200,#ff8162,#dc9fdc
19435,PA,Chester,40.3275,-75.5692,Frederick,17114.0,102530.0,39.0,8404.0,727.0,#8dc1d9,#009700,#ffaf00,#ff7c5e,#dc9fdc
19436,PA,Chester,40.2021,-75.2507,Gwynedd,20530.0,97784.0,40.0,5239.0,900.0,#82b9d4,#009e00,#ffac00,#ff926f,#db9edb
19437,PA,Chester,40.1811,-75.2579,Gwynedd Valley,16450.0,90435.0,39.0,7128.0,1109.0,#90c2da,#00aa00,#ffaf00,#ff8565,#db9edb
19438,PA,Chester,40.2659,-75.3883,Harleysville,24101.0,119716.0,45.0,9893.0,2390.0,#76b0cf,#007b00,#ff9b00,#ff7156,#d99bd9
19440,PA,Chester,40.2778,-75.2975,Hatfield,15605.0,98293.0,41.0,8439.0,578.0,#92c4db,#009e00,#ffa900,#ff7b5e,#dc9fdc
19441,PA,Chester,40.2795,-75.3871,Harleysville,20375.0,108450.0,38.0,6821.0,776.0,#83b9d5,#008d00,#ffb300,#ff8767,#dc9edc
19442,PA,Chester,40.1307,-75.5721,Kimberton,43220.0,83549.0,45.0,15768.0,14361.0,#3782b6,#00b600,#ff9b00,#ff4736,#c785c7
19443,PA,Chester,40.241,-75.3439,Kulpsville,17828.0,120291.0,40.0,7180.0,717.0,#8bbfd8,#007a00,#ffac00,#ff8465,#dc9fdc
19444,PA,Chester,40.0896,-75.2601,Lafayette Hill,14082.0,119724.0,43.0,7589.0,836.0,#97c8dd,#007b00,#ffa200,#ff8163,#dc9edc
19446,PA,Chester,40.2378,-75.2955,Lansdale,20776.0,99297.0,41.0,7545.0,2965.0,#81b8d4,#009c00,#ffa900,#ff8263,#d89ad8
19450,PA,Chester,40.2119,-75.3559,Lederach,22355.0,125649.0,42.0,8178.0,6476.0,#7cb4d2,#007100,#ffa500,#ff7d5f,#d394d3
19451,PA,Chester,40.2119,-75.3559,Mainland,19186.0,120660.0,43.0,6964.0,891.0,#86bcd6,#007900,#ffa200,#ff8666,#db9edb
19453,PA,Chester,40.1364,-75.4999,Mont Clare,11389.0,102776.0,40.0,4795.0,738.0,#a0cfe1,#009600,#ffac00,#ff9572,#dc9fdc
19454,PA,Chester,40.2166,-75.2565,North Wales,17555.0,77951.0,44.0,6128.0,1650.0,#8cc0d8,#00bf00,#ff9e00,#ff8c6a,#da9dda
19455,PA,Chester,40.2109,-75.2782,North Wales,15239.0,94904.0,39.0,7973.0,1002.0,#94c5db,#00a300,#ffaf00,#ff7f60,#db9edb
19456,PA,Chester,40.1318,-75.4596,Oaks,15219.0,90422.0,43.0,6440.0,1120.0,#94c5db,#00aa00,#ffa200,#ff8a69,#db9edb
19457,PA,Chester,40.1995,-75.5838,Parker Ford,13697.0,113290.0,41.0,6176.0,641.0,#99c9dd,#008500,#ffa900,#ff8b6a,#dc9fdc
19460,PA,Chester,40.1267,-75.5272,Phoenixville,11400.0,89642.0,43.0,7352.0,846.0,#a0cfe1,#00ac00,#ffa200,#ff8364,#dc9edc
19462,PA,Chester,40.1077,-75.2796,Plymouth Meeting,43454.0,90592.0,43.0,15038.0,10199.0,#3681b5,#00aa00,#ffa200,#ff4c3a,#cd8dcd
19464,PA,Chester,40.2635,-75.6172,Pottstown,15782.0,94689.0,42.0,5338.0,1192.0,#92c4db,#00a300,#ffa500,#ff916f,#db9edb
19465,PA,Chester,40.1919,-75.6653,Pottstown,14764.0,98887.0,41.0,5272.0,1218.0,#95c6dc,#009d00,#ffa900,#ff926f,#db9edb
19468,PA,Chester,40.2075,-75.5329,Royersford,20137.0,112808.0,39.0,6890.0,1189.0,#83b9d5,#008600,#ffaf00,#ff8666,#db9edb
19470,PA,Chester,40.1867,-75.7288,Saint Peters,25576.0,98071.0,43.0,9735.0,2780.0,#71acce,#009e00,#ffa200,#ff7257,#d99bd9
19472,PA,Chester,40.3448,-75.5775,Sassamansville,16966.0,109054.0,39.0,7364.0,602.0,#8ec1d9,#008c00,#ffaf00,#ff8364,#dc9fdc
19473,PA,Chester,40.2471,-75.4602,Schwenksville,17313.0,99497.0,44.0,8128.0,610.0,#8dc0d9,#009c00,#ff9e00,#ff7e60,#dc9fdc
19474,PA,Chester,40.2251,-75.4031,Skippack,39035.0,133931.0,41.0,14239.0,4732.0,#458cbb,#006400,#ffa900,#ff523e,#d597d5
19475,PA,Chester,40.1765,-75.5697,Spring City,11820.0,93282.0,44.0,4840.0,885.0,#9fcee0,#00a600,#ff9e00,#ff9571,#db9edb
19477,PA,Chester,40.1839,-75.2327,Spring House,17834.0,103471.0,41.0,5417.0,1052.0,#8bbfd8,#009500,#ffa900,#ff916e,#db9edb
19478,PA,Chester,40.2759,-75.4618,Spring Mount,30373.0,91237.0,41.0,11903.0,4579.0,#61a1c7,#00a900,#ffa900,#ff634b,#d697d6
19480,PA,Chester,40.098,-75.688,Uwchland,18298.0,96006.0,42.0,7114.0,641.0,#89bed7,#00a100,#ffa500,#ff8565,#dc9fdc
19481,PA,Chester,40.0923,-75.4537,Valley Forge,18142.0,112538.0,43.0,7301.0,741.0,#8abed8,#008600,#ffa200,#ff8364,#dc9fdc
19482,PA,Chester,40.0803,-75.4554,Valley Forge,28333.0,93691.0,42.0,9912.0,3711.0,#68a6ca,#00a500,#ffa500,#ff7156,#d799d7
19484,PA,Chester,40.2119,-75.3559,Valley Forge,11838.0,114656.0,41.0,5481.0,745.0,#9fcee0,#008300,#ffa900,#ff906e,#dc9fdc
19486,PA,Chester,40.2033,-75.3019,West Point,38303.0,103278.0,44.0,15067.0,8125.0,#478ebc,#009500,#ff9e00,#ff4c3a,#d091d0
19490,PA,Chester,40.1929,-75.3576,Worcester,19945.0,123766.0,40.0,7865.0,1948.0,#84bad5,#007400,#ffac00,#ff7f61,#da9cda
19492,PA,Chester,40.2901,-75.503,Zieglerville,14820.0,92249.0,39.0,5644.0,579.0,#95c6dc,#00a700,#ffaf00,#ff8f6d,#dc9fdc
19493,PA,Chester,40.0971,-75.4696,Valley Forge,16660.0,113440.0,41.0,8360.0,849.0,#8fc2d9,#008500,#ffa900,#ff7c5e,#dc9edc
19494,PA,Chester,40.0971,-75.4696,Valley Forge,30920.0,129238.0,38.0,11643.0,5973.0,#5f9fc6,#006b00,#ffb300,#ff644c,#d495d4
19495,PA,Chester,40.0971,-75.4696,Valley Forge,13855.0,105539.0,41.0,8259.0,814.0,#98c9dd,#009200,#ffa900,#ff7d5f,#dc9edc
19496,PA,Chester,40.0971,-75.4696,Valley Forge,16302.0,100013.0,38.0,7264.0,730.0,#90c3da,#009b00,#ffb300,#ff8464,#dc9fdc
19001,PA,Delaware,40.1238,-75.1148,Abington,15109.0,71727.0,38.0,6081.0,3333.0,#94c6dc,#00c900,#ffb300,#ff8c6b,#d89ad8
19002,PA,Delaware,40.1809,-75.2156,Ambler,23602.0,66827.0,38.0,9197.0,2653.0,#78b1d0,#00d100,#ffb300,#ff765a,#d99bd9
19003,PA,Delaware,40.002,-75.2966,Ardmore,14518.0,74556.0,38.0,6178.0,2519.0,#96c7dc,#00c400,#ffb300,#ff8b6a,#d99bd9
19004,PA,Delaware,40.0118,-75.2342,Bala Cynwyd,21304.0,78054.0,40.0,6721.0,1680.0,#7fb7d3,#00bf00,#ffac00,#ff8867,#da9dda
19006,PA,Delaware,40.1284,-75.0607,Huntingdon Valley,22122.0,65620.0,36.0,8227.0,1742.0,#7db5d2,#00d300,#ffba00,#ff7d5f,#da9dda
19007,PA,Delaware,40.1159,-74.8536,Bristol,23442.0,66881.0,41.0,6990.0,3011.0,#78b1d0,#00d100,#ffa900,#ff8666,#d89ad8
19008,PA,Delaware,39.9747,-75.3602,Broomall,19334.0,81883.0,39.0,8730.0,3349.0,#86bbd6,#00b800,#ffaf00,#ff795c,#d89ad8
19009,PA,Delaware,40.135,-75.0623,Bryn Athyn,24172.0,66053.0,42.0,9538.0,1963.0,#76b0cf,#00d200,#ffa500,#ff7358,#da9cda
19010,PA,Delaware,40.0236,-75.3295,Bryn Mawr,51380.0,55071.0,34.0,22096.0,13252.0,#1c6eab,#00e400,#ffc100,#ff1a13,#c887c8
19012,PA,Delaware,40.0603,-75.1048,Cheltenham,20154.0,68597.0,39.0,8326.0,2842.0,#83b9d5,#00ce00,#ffaf00,#ff7c5e,#d89bd8
19013,PA,Delaware,39.8498,-75.3747,Chester,57901.0,43906.0,39.0,25767.0,17108.0,#065ea2,#00f600,#ffaf00,#ff0000,#c280c2
19014,PA,Delaware,39.8643,-75.4332,Aston,15712.0,61973.0,36.0,6839.0,3155.0,#92c4db,#00d900,#ffba00,#ff8767,#d89ad8
19015,PA,Delaware,39.8654,-75.3885,Brookhaven,19682.0,76058.0,42.0,9442.0,3438.0,#85bbd5,#00c200,#ffa500,#ff7458,#d899d8
19016,PA,Delaware,39.934,-75.406,Chester,33149.0,63150.0,36.0,12780.0,15471.0,#589ac3,#00d700,#ffba00,#ff5c46,#c583c5
19017,PA,Delaware,39.8901,-75.4755,Chester Heights,16691.0,73060.0,38.0,9067.0,1501.0,#8fc2d9,#00c700,#ffb300,#ff775a,#db9ddb
19018,PA,Delaware,39.9218,-75.2876,Clifton Heights,17959.0,67321.0,41.0,8777.0,2520.0,#8bbfd8,#00d000,#ffa900,#ff795c,#d99bd9
19019,PA,Delaware,40.0018,-75.1179,Philadelphia,19283.0,39529.0,38.0,7830.0,3866.0,#86bcd6,#00fd00,#ffb300,#ff8061,#d799d7
19020,PA,Delaware,40.1109,-74.9378,Bensalem,18626.0,64796.0,38.0,7326.0,3445.0,#88bdd7,#00d400,#ffb300,#ff8364,#d799d7
19021,PA,Delaware,40.0933,-74.8991,Croydon,23887.0,69795.0,41.0,7587.0,3129.0,#77b0d0,#00cc00,#ffa900,#ff8163,#d89ad8
19022,PA,Delaware,39.8685,-75.3374,Crum Lynne,38095.0,47752.0,34.0,15800.0,44662.0,#488ebd,#00f000,#ffc100,#ff4736,#984c98
19023,PA,Delaware,39.9176,-75.2696,Darby,20403.0,71557.0,39.0,5787.0,2649.0,#82b9d4,#00c900,#ffaf00,#ff8e6c,#d99bd9
19025,PA,Delaware,40.1431,-75.1624,Dresher,54632.0,62217.0,37.0,23231.0,12835.0,#1166a6,#00d800,#ffb600,#ff120d,#c988c9
19026,PA,Delaware,39.9503,-75.304,Drexel Hill,17756.0,70631.0,40.0,9428.0,2743.0,#8bbfd8,#00cb00,#ffac00,#ff7458,#d99bd9
19027,PA,Delaware,40.075,-75.1315,Elkins Park,20723.0,75771.0,40.0,7604.0,2148.0,#81b8d4,#00c200,#ffac00,#ff8162,#da9cda
19028,PA,Delaware,39.9748,-75.4505,Edgemont,50994.0,70220.0,32.0,20174.0,32129.0,#1d6fab,#00cb00,#ffc800,#ff271e,#ab64ab
